,LIMIT_BAL,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEF_PAY,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
6793,60000,29,0,2,0,0,2,2,546,255,464,1173,732,1023,0,500,1000,0,582,0,1,1,0,1,0,0,0,0,0,1,0
6794,80000,25,2,0,0,2,0,0,17330,19258,23416,22768,23243,23718,3000,4790,0,816,833,2000,1,0,1,0,1,0,0,0,0,1,0
6795,300000,34,0,0,0,0,0,0,280823,275303,271952,193403,187562,191069,11000,12000,7200,6500,6173,5500,1,0,1,0,0,1,0,0,1,0,0
6796,150000,31,2,0,0,0,0,0,390,390,390,4825,5202,780,390,390,4825,5202,780,0,1,0,1,1,0,0,0,0,0,1,0
6797,50000,25,8,7,6,5,4,3,37647,37102,36238,36374,35229,34365,0,0,1000,0,0,3000,1,0,1,0,1,0,0,0,0,1,0
6798,50000,26,0,0,0,0,0,0,48036,46787,42011,19147,2845,20041,2100,1227,383,2000,20000,649,1,1,0,0,1,0,0,0,0,1,0
6799,230000,30,2,0,0,0,0,0,9636,10152,1817,-828,6153,12663,1222,1837,0,7863,12675,2959,1,0,1,0,1,0,0,0,1,0,0
6800,50000,52,1,2,0,0,0,2,43343,43360,23417,21969,21179,18711,1300,1400,920,1700,0,900,1,0,1,0,1,0,0,0,0,1,0
6801,50000,32,2,0,0,0,0,0,47858,49223,42589,639,4639,2312,2500,3000,7000,4000,2413,2000,1,0,1,1,0,0,0,0,1,0,0
6802,100000,28,2,2,2,2,2,2,79580,81493,82759,83609,85325,87096,3790,3200,3100,3200,3332,3280,1,0,1,1,0,0,0,0,0,1,0
6803,210000,42,1,0,0,0,0,0,0,0,2490,0,0,0,0,2490,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
6804,230000,32,0,0,0,0,2,0,87764,73526,72376,76870,75211,76645,2630,2614,6000,0,3000,2800,1,0,1,0,1,0,0,0,1,0,0
6805,20000,25,4,3,2,0,0,0,20610,20005,19331,19333,17363,16314,0,0,500,715,326,0,1,1,0,0,1,0,0,0,0,1,0
6806,20000,36,0,0,2,2,2,2,16754,18873,19862,19245,20532,19953,2400,1600,0,1600,209,0,1,0,1,0,0,1,0,0,0,1,0
6807,120000,33,1,2,2,2,2,2,66055,67405,68405,69387,70727,72215,3000,2700,2700,2600,2800,0,1,1,0,0,0,1,0,0,1,0,0
6808,70000,51,2,2,0,0,0,0,54968,51384,49734,50361,49185,47245,0,2100,1950,1900,2219,2100,1,1,0,0,0,1,0,0,1,0,0
6809,50000,24,1,2,0,0,0,0,48861,48082,48614,26667,26036,26850,2000,2233,1083,1100,1400,3000,1,0,1,0,1,0,0,0,0,1,0
6810,40000,27,0,0,0,0,0,0,11058,11471,11776,12660,12660,12413,2000,1500,2330,2300,1000,2078,1,1,0,1,0,0,0,0,0,1,0
6811,470000,27,0,0,0,0,0,0,152478,62084,54551,14363,97440,90717,3001,4005,2021,97441,5001,5001,1,0,1,0,1,0,0,0,1,0,0
6812,30000,53,0,0,0,0,0,0,1598,2487,0,4810,2796,3245,2487,0,4810,2796,3245,7305,1,0,1,0,0,1,0,0,0,1,0
6813,500000,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
6814,110000,33,1,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,300,102,1,0,1,0,1,0,0,0,0,1,0
6815,50000,42,2,0,0,2,0,0,47647,50232,50510,32177,29530,29789,3700,3700,0,1072,1500,1132,1,1,0,0,1,0,0,0,0,0,1
6816,150000,37,4,4,4,3,2,0,151117,153787,150320,147989,143355,143131,6500,0,512,0,4388,4221,1,1,0,0,0,1,0,0,1,0,0
6817,40000,29,0,0,2,2,2,2,26461,29425,30145,29361,33893,34487,3400,1500,0,5000,1300,0,1,0,1,1,0,0,0,0,0,1,0
6818,100000,43,2,2,2,2,2,2,50485,51582,52141,52691,54199,53176,2200,2000,2000,2500,0,4500,1,0,1,0,0,1,0,0,1,0,0
6819,30000,52,2,2,7,7,7,7,2450,2450,2450,2450,2450,2450,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6820,210000,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
6821,50000,55,0,0,0,0,0,0,51737,27121,28103,28814,29261,29878,2930,1447,1158,1041,1082,994,1,1,0,0,0,1,0,0,0,1,0
6822,240000,37,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
6823,110000,55,1,2,2,2,3,2,92610,94755,92351,101140,99260,101577,4500,0,11300,0,4100,0,1,1,0,1,0,0,0,0,0,0,1
6824,170000,28,2,2,2,2,2,2,131864,133897,129761,138604,136283,145012,5600,0,11000,0,11000,5656,1,0,1,1,0,0,0,0,0,1,0
6825,90000,51,0,0,0,0,2,0,11315,12340,13349,14276,13904,14184,1212,1221,1148,0,510,525,1,0,1,0,0,1,0,0,0,0,1
6826,50000,30,2,2,2,0,2,2,4187,5152,3679,596,446,2699,2300,0,700,0,2300,0,1,1,0,1,0,0,0,0,0,1,0
6827,120000,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
6828,180000,27,0,0,2,2,0,0,11392,14688,14040,13440,13440,13080,3500,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
6829,320000,60,0,0,0,0,0,0,9955,3465,84421,886,11741,4317,3465,84440,886,11533,4317,52466,1,1,0,1,0,0,0,0,1,0,0
6830,160000,29,2,2,0,0,0,0,1989,-8,866,0,892,0,0,874,0,892,0,594,1,0,1,0,1,0,0,0,0,1,0
6831,30000,32,2,0,0,2,2,2,7851,9065,11595,11112,12923,12566,1500,3000,0,2000,0,1000,1,1,0,0,1,0,0,0,0,1,0
6832,180000,32,1,2,2,2,0,0,15548,15009,17752,17172,18732,23389,0,3000,0,2000,5000,2000,1,0,1,0,1,0,0,0,1,0,0
6833,80000,24,2,2,5,5,4,3,1200,1200,1200,1200,600,300,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
6834,30000,27,0,0,0,0,0,0,12897,13484,6655,6618,0,0,2011,2211,2101,148,0,0,1,1,0,1,0,0,0,0,1,0,0
6835,200000,34,0,0,0,0,0,0,6206,6723,7545,362,181,488,1120,1024,362,0,488,300,1,0,1,1,0,0,0,0,1,0,0
6836,250000,41,0,0,0,0,0,0,1338,-24,8324,5872,23020,2367,0,8348,0,23020,2367,3117,1,1,0,1,0,0,0,0,0,1,0
6837,380000,43,1,2,2,0,0,0,8201,7882,-2,-2,-2,-2,39,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
6838,300000,42,0,0,0,0,0,0,11973,61834,25145,37666,19453,10492,20979,5000,37676,8808,2000,2709,1,1,0,1,0,0,0,0,1,0,0
6839,180000,39,2,2,2,2,2,0,10159,12689,12183,13979,13621,14809,2710,0,2000,0,2000,2000,1,0,1,0,0,1,0,0,1,0,0
6840,140000,30,0,0,0,0,0,0,134203,127319,107496,69218,70702,72267,5000,3500,2700,2600,2742,2700,1,1,0,0,1,0,0,0,1,0,0
6841,20000,25,1,2,2,0,0,0,6174,7543,7255,3887,5887,0,2000,28,0,2000,0,0,1,1,0,0,1,0,0,0,0,1,0
6842,180000,26,0,0,0,0,0,0,5591,6619,10574,7733,6794,5487,1126,4081,240,504,169,62,1,1,0,0,1,0,0,0,0,1,0
6843,500000,36,0,0,0,0,0,0,45106,81264,18122,27229,21462,27911,81690,18225,27365,21570,28050,17397,1,1,0,1,0,0,0,0,0,1,0
6844,130000,43,1,0,0,0,0,0,1018,6377,-2,935,4985,1212,6433,2,937,4990,1215,9546,1,1,0,0,0,1,0,0,0,1,0
6845,260000,44,0,2,2,0,0,0,1215,856,291,803,98,431,0,291,803,98,431,1104,1,0,1,1,0,0,0,0,1,0,0
6846,360000,25,0,0,0,0,0,0,279846,169426,68810,12800,0,0,7004,1793,2757,0,0,0,1,0,1,1,0,0,0,0,0,1,0
6847,290000,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
6848,360000,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
6849,50000,23,0,0,0,0,0,0,780,0,780,390,390,500,0,780,0,390,500,18300,1,0,1,0,1,0,0,0,0,1,0
6850,360000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
6851,150000,30,0,0,0,0,0,0,456,9664,3420,2527,0,0,9664,3420,2612,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6852,160000,26,0,0,0,0,0,0,2198,11155,0,12315,0,11855,9155,0,12315,0,11855,0,1,0,1,1,0,0,0,0,0,1,0
6853,140000,57,2,0,0,0,0,0,131795,134083,125360,99313,90623,92425,6743,5421,3926,3290,3310,3424,1,0,1,0,0,1,0,0,0,1,0
6854,30000,67,2,2,0,0,2,2,30374,29038,27737,29499,30124,26855,0,1500,2182,1200,0,2302,1,0,1,0,1,0,0,0,1,0,0
6855,140000,31,0,2,0,0,0,0,652,326,326,326,476,326,0,326,326,476,326,326,1,0,1,1,0,0,0,0,0,1,0
6856,60000,27,1,2,0,0,2,2,43356,42381,46663,49877,50734,49764,0,5000,4000,1800,0,2000,1,1,0,0,1,0,0,0,0,1,0
6857,180000,54,0,0,0,0,0,0,149698,137260,124500,111430,98182,84598,4834,4371,3849,3405,2887,2402,1,1,0,0,0,1,0,0,1,0,0
6858,230000,52,2,0,2,0,0,0,1292,3943,1990,1499,593,2553,3951,1,9,594,2560,3759,1,0,1,0,1,0,0,0,0,1,0
6859,20000,22,2,2,2,2,2,2,16233,20547,20542,19572,20437,19994,5383,660,0,1538,0,2658,1,0,1,1,0,0,0,0,0,1,0
6860,220000,30,0,0,0,0,2,0,162105,170592,173969,183030,181385,174107,10000,5013,10626,52,5255,4222,1,1,0,0,0,1,0,0,1,0,0
6861,140000,24,1,2,2,2,0,0,42897,45739,46468,45422,46371,47297,3821,1775,0,1833,1850,2000,1,0,1,0,0,1,0,0,0,1,0
6862,20000,33,2,0,0,0,0,0,20500,16237,20960,6914,1017,780,2191,1000,0,1017,780,6380,1,1,0,0,0,1,0,0,1,0,0
6863,60000,34,0,0,0,2,0,0,9928,11261,12853,12352,12703,13338,1500,2090,0,700,1000,1400,1,0,1,0,0,1,0,0,1,0,0
6864,280000,56,0,0,0,0,0,0,284204,284041,283396,213294,213384,213604,10261,17003,7657,7750,7861,8083,1,0,1,0,1,0,0,0,1,0,0
6865,30000,55,2,0,0,0,0,0,29278,30393,29785,30377,30155,31098,1600,1585,1377,1155,2600,0,1,0,1,0,0,1,0,0,1,0,0
6866,240000,43,0,0,0,0,0,0,291,291,291,291,291,291,291,291,291,291,291,291,1,1,0,0,1,0,0,0,0,1,0
6867,150000,44,0,0,0,0,0,0,390,5104,10318,5775,14441,780,5104,10318,10355,14441,780,66950,1,0,1,0,1,0,0,0,1,0,0
6868,50000,25,1,2,2,2,2,2,47054,48008,48913,49847,50840,49502,2000,2000,2000,1900,1900,1600,1,0,1,1,0,0,0,0,0,1,0
6869,410000,41,0,0,0,0,0,0,354506,363666,369776,368779,369358,368043,14600,15500,14000,13580,14000,19000,1,0,1,0,1,0,0,0,1,0,0
6870,360000,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
6871,210000,46,1,2,0,0,0,0,5816,5579,20079,17309,2310,241,13,17309,0,2310,241,4000,1,0,1,0,0,1,0,0,0,1,0
6872,30000,24,0,0,2,2,2,0,24238,26996,26269,27734,27151,28199,3462,0,2200,0,1500,1500,1,0,1,0,1,0,0,0,0,1,0
6873,20000,35,1,2,2,3,2,0,18648,18061,21034,20419,19289,19600,0,3292,0,0,781,701,1,0,1,0,1,0,0,0,1,0,0
6874,80000,54,0,0,0,0,0,0,76962,79463,79761,30286,29898,30364,4000,3500,1100,1100,1200,1000,1,1,0,0,1,0,0,0,1,0,0
6875,150000,37,0,0,0,0,0,0,80463,82513,84271,43832,33963,34638,3348,3490,1402,1233,1240,1284,1,0,1,0,1,0,0,0,0,1,0
6876,140000,54,1,0,0,0,0,0,-150,-150,-150,-150,-150,-150,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6877,200000,40,2,0,0,0,0,0,176502,176297,162826,160186,161965,152361,8000,7300,6000,6000,6000,6000,1,0,1,0,1,0,0,0,0,1,0
6878,20000,30,1,2,4,3,2,2,19977,21359,20581,19860,19690,1735,2000,0,0,0,500,0,1,1,0,0,1,0,0,0,0,1,0
6879,50000,23,0,0,0,2,2,2,47053,47835,51109,51713,52738,48789,1842,4116,2000,1950,0,1885,1,0,1,0,1,0,0,0,0,1,0
6880,230000,34,0,0,0,0,0,0,234328,234211,157345,155335,153427,150514,8913,5449,5339,5370,4435,4432,1,0,1,0,1,0,0,0,1,0,0
6881,100000,35,2,0,0,2,2,0,98845,95265,98571,99322,96661,95951,4600,8002,4003,2,4005,4000,1,0,1,0,1,0,0,0,1,0,0
6882,240000,32,2,2,2,0,0,0,127418,135942,132640,135320,138523,141618,10400,0,4500,5000,5000,5000,1,1,0,0,1,0,0,0,1,0,0
6883,70000,31,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
6884,180000,42,2,2,2,2,2,2,50420,51818,52372,52917,54123,55176,2500,2000,2000,2200,2100,2200,1,0,1,0,1,0,0,0,0,1,0
6885,140000,28,0,0,2,0,0,0,9305,13614,13103,14077,15189,16275,4800,0,1500,1500,1500,1500,1,0,1,1,0,0,0,0,0,1,0
6886,140000,29,0,0,0,0,0,0,81764,92071,43777,22806,12643,29707,20167,5000,28800,2000,20007,10009,1,0,1,0,1,0,0,0,1,0,0
6887,180000,25,2,2,2,0,0,0,10022,12847,12351,12350,12608,12892,3000,0,500,455,491,500,1,1,0,0,1,0,0,0,0,1,0
6888,90000,55,2,2,0,0,0,0,81998,83674,80890,31565,33049,22694,4003,3000,3000,3000,2000,2000,1,0,1,0,1,0,0,0,1,0,0
6889,20000,30,0,0,0,0,0,0,1261,2835,2522,1261,1261,930,2835,1000,0,1261,930,540,1,1,0,0,1,0,0,0,1,0,0
6890,270000,34,0,0,0,0,0,0,381,3376,2958,4154,5885,3129,3406,2983,4172,5912,3143,0,1,0,1,0,1,0,0,0,0,1,0
6891,340000,44,0,0,0,0,0,0,142836,145125,146682,150407,147868,149349,7000,5500,6027,5328,5390,6047,1,0,1,0,0,1,0,0,0,1,0
6892,210000,29,0,0,0,0,0,0,209807,123664,51353,43485,44784,45685,5088,2000,1600,2000,1800,1807,1,0,1,0,1,0,0,0,1,0,0
6893,70000,49,2,2,2,2,2,2,21024,21790,21142,23772,24930,25709,1400,0,3000,1700,1340,1100,1,0,1,0,0,1,0,0,1,0,0
6894,230000,51,0,0,0,0,0,0,51802,53956,56968,58099,59318,60504,3000,3921,2079,2155,2174,2225,1,0,1,0,1,0,0,0,1,0,0
6895,20000,23,0,0,0,0,0,0,3675,19316,19844,19844,20388,19554,19316,1261,651,803,747,155,1,1,0,0,0,1,0,0,1,0,0
6896,290000,30,0,0,0,0,0,0,1312,1312,1311,1486,1488,1650,1318,1317,1493,1495,1657,35267,1,0,1,1,0,0,0,0,1,0,0
6897,150000,42,0,0,0,0,0,0,3260,2270,5887,3935,3935,3935,2270,5887,3935,3935,3935,3935,1,0,1,0,1,0,0,0,1,0,0
6898,20000,22,0,0,0,0,0,0,19624,16972,0,0,0,0,1000,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6899,90000,23,0,0,0,0,0,0,12770,14241,14895,25195,23769,2269,2500,1200,10500,7000,1000,0,1,0,1,0,1,0,0,0,1,0,0
6900,50000,22,0,0,0,0,0,0,50834,50770,50215,29386,29527,30125,2200,1517,1000,1500,2005,1305,1,0,1,0,1,0,0,0,0,1,0
6901,30000,54,0,0,0,0,0,0,26278,24767,27533,26400,25620,390,1700,3400,2528,0,390,780,1,1,0,0,1,0,0,0,0,1,0
6902,50000,27,2,2,0,0,0,0,23901,13262,8643,7382,1975,50514,4146,1200,0,0,49800,0,1,1,0,0,1,0,0,0,0,1,0
6903,120000,57,0,0,0,0,0,0,118709,120580,118684,88557,91124,88094,5000,5007,4000,4003,4003,4000,1,1,0,0,1,0,0,0,1,0,0
6904,100000,50,2,2,2,0,0,0,110537,99734,99973,71008,66735,68621,0,3000,103000,2500,3000,3000,1,0,1,0,0,1,0,0,1,0,0
6905,170000,39,2,2,2,2,4,3,74298,80073,81959,89991,88018,86299,7000,3800,10000,0,0,3100,1,1,0,1,0,0,0,0,1,0,0
6906,350000,52,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
6907,200000,29,0,0,0,0,0,0,65935,25574,28727,19164,0,0,1011,31209,383,0,0,0,1,0,1,1,0,0,0,0,0,1,0
6908,380000,50,0,0,0,0,0,0,385662,294826,220022,154283,35270,332270,12020,9009,6109,3000,332000,12000,1,1,0,0,1,0,0,0,1,0,0
6909,150000,43,0,0,2,0,0,0,264,948,632,316,316,1414,1000,0,0,316,1414,0,1,0,1,0,0,1,0,0,1,0,0
6910,120000,37,0,2,0,0,0,2,16241,16680,17695,17901,19608,19143,1000,1600,800,2000,0,1600,1,1,0,0,1,0,0,0,0,1,0
6911,20000,26,0,0,0,0,0,0,416,416,416,416,416,982,416,416,416,416,982,0,1,1,0,1,0,0,0,0,0,1,0
6912,20000,48,1,2,2,3,2,2,14589,16743,17522,17055,10400,0,2700,1400,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6913,250000,36,0,0,0,0,0,0,6220,27217,6149,26202,6906,3855,27225,6159,25846,0,3855,3876,1,0,1,0,1,0,0,0,0,1,0
6914,80000,29,0,0,0,0,0,0,16936,17963,18976,19660,20343,21003,1303,1316,1000,1000,1000,933,1,0,1,1,0,0,0,0,0,1,0
6915,70000,37,0,2,0,0,0,0,10323,6659,6740,3559,7086,6979,0,3559,189,7086,3370,0,1,1,0,0,1,0,0,0,1,0,0
6916,10000,22,0,0,2,0,0,0,10012,9784,9473,8947,9135,8613,2452,7,308,320,328,1000,1,0,1,0,0,1,0,0,0,1,0
6917,140000,26,2,0,0,0,0,0,133572,135367,113272,115685,118171,120550,6169,4500,4287,4500,4500,9500,1,1,0,0,1,0,0,0,0,1,0
6918,160000,31,3,2,0,0,0,0,26295,27074,28314,29341,31690,33993,1500,2000,1500,3000,3000,1500,1,1,0,0,1,0,0,0,1,0,0
6919,140000,48,0,0,2,0,0,0,1600,5012,4739,4739,0,0,5012,0,0,0,0,2770,1,1,0,0,1,0,0,0,1,0,0
6920,160000,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
6921,300000,29,0,0,0,0,0,0,-140,28092,3572,195,209,990,28232,3589,195,210,994,0,1,0,1,0,0,1,0,0,0,1,0
6922,70000,26,2,2,2,3,2,2,42583,43600,47550,46487,47298,46384,2000,5000,0,1700,0,3700,1,0,1,0,1,0,0,0,0,1,0
6923,50000,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6924,50000,22,0,0,0,0,0,0,586,297,3674,1392,3085,3450,297,3675,1392,3086,3492,3721,1,0,1,1,0,0,0,0,0,1,0
6925,200000,38,0,0,0,0,0,0,6186,735,1463,15550,5045,6709,735,1463,15550,5045,6709,3021,1,1,0,1,0,0,0,0,1,0,0
6926,10000,49,1,2,0,0,0,0,8184,5011,5728,4255,2782,1309,0,1000,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
6927,280000,39,0,0,0,0,0,0,7791,5851,430,2041,775,580,1000,430,2041,775,580,1029,1,0,1,1,0,0,0,0,1,0,0
6928,20000,22,2,2,2,0,0,0,16726,19143,18391,18562,11798,0,3000,0,371,1236,0,0,1,0,1,0,1,0,0,0,1,0,0
6929,260000,37,2,2,2,0,0,0,244738,251351,244949,248273,119124,132619,12000,0,11000,4321,20000,27,1,0,1,0,1,0,0,0,1,0,0
6930,50000,22,0,0,0,0,0,0,42678,38239,22691,8807,7143,6967,1500,1100,1000,500,500,1000,1,1,0,0,0,1,0,0,0,1,0
6931,60000,37,3,4,3,2,2,2,30381,29986,29210,29729,30505,32232,366,0,1300,1400,2400,2300,1,1,0,0,1,0,0,0,1,0,0
6932,180000,24,1,2,2,2,2,2,108580,105403,112073,111345,98404,102460,0,8564,4000,0,7414,0,1,0,1,0,1,0,0,0,0,1,0
6933,70000,44,0,0,0,0,0,0,4221,6642,8361,10208,11038,11848,2500,2000,2000,1000,1000,1000,1,0,1,0,1,0,0,0,1,0,0
6934,300000,45,0,0,0,0,0,0,6608,10009,22456,22056,14020,1230,10017,22456,0,0,1230,0,1,0,1,1,0,0,0,0,1,0,0
6935,220000,25,0,0,0,0,0,0,165040,167485,148133,123266,125736,128342,6809,7038,5000,4500,5000,4473,1,0,1,0,1,0,0,0,0,1,0
6936,210000,37,2,2,2,2,2,2,76089,77985,79104,80399,81462,83366,3700,3000,3200,2500,3400,4300,1,0,1,1,0,0,0,0,1,0,0
6937,70000,42,2,2,2,2,2,2,50886,51975,52527,53560,54653,55797,2200,2000,2500,2100,2200,2100,1,0,1,0,1,0,0,0,1,0,0
6938,230000,32,2,2,2,2,2,2,189567,189023,187521,182671,174794,182160,9000,6300,6200,500,12500,0,1,1,0,0,1,0,0,0,0,1,0
6939,100000,31,2,2,2,2,2,2,33752,32928,35572,34700,36942,36196,0,3200,0,2800,0,1511,1,1,0,1,0,0,0,0,0,1,0
6940,80000,29,0,0,0,2,0,0,81337,80290,82215,80422,78284,77270,2842,20412,0,3000,3000,3000,1,0,1,1,0,0,0,0,0,1,0
6941,100000,44,0,0,0,0,0,0,780,0,390,390,390,390,0,390,390,390,390,390,1,1,0,0,0,1,0,0,1,0,0
6942,40000,24,1,2,0,0,0,3,28926,28182,28912,29495,33011,32194,0,1500,1064,4000,0,0,1,1,0,1,0,0,0,0,0,1,0
6943,210000,37,1,0,0,0,0,0,0,732,873,148,129,292,732,873,148,129,292,0,1,0,1,1,0,0,0,0,1,0,0
6944,60000,50,0,0,0,0,0,0,61600,61952,60661,29095,17636,31406,3300,2000,900,889,21500,3600,1,0,1,0,0,1,0,0,1,0,0
6945,290000,33,0,0,0,0,0,0,413,486,820,60,1773,3904,486,820,60,1773,3904,0,1,0,1,1,0,0,0,0,0,1,0
6946,500000,42,1,0,2,2,0,0,-984,3516,1924,1924,8924,6729,4500,0,0,7000,36,532,1,1,0,0,1,0,0,0,1,0,0
6947,90000,24,0,0,0,0,0,0,595,207,18189,557,0,0,207,18281,557,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6948,50000,37,2,2,3,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
6949,140000,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
6950,160000,29,1,0,0,0,0,0,0,0,4150,2065,0,500,0,4150,2065,0,500,0,1,0,1,0,0,1,0,0,0,1,0
6951,20000,21,0,0,2,0,0,0,19277,20997,20200,20000,0,0,5000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6952,110000,29,0,0,0,0,0,0,101006,104474,106332,106906,108952,110444,5300,5300,4000,4100,4631,4404,1,0,1,0,0,1,0,0,0,1,0
6953,210000,30,1,0,0,0,0,0,0,0,0,0,49525,0,0,0,0,49525,0,0,1,0,1,1,0,0,0,0,0,1,0
6954,20000,44,2,2,7,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6955,50000,28,3,2,2,0,0,0,49828,50467,48964,49447,44067,44760,2121,0,2000,2000,2000,2000,1,1,0,1,0,0,0,0,0,1,0
6956,50000,29,0,0,2,2,2,2,10532,13145,12637,13922,13556,14528,2800,0,1500,0,1200,0,1,0,1,1,0,0,0,0,0,1,0
6957,360000,35,2,2,2,0,0,0,360023,363239,350214,319960,260944,202686,14693,30,12302,10004,7506,19721,1,0,1,0,1,0,0,0,0,1,0
6958,180000,27,2,2,2,2,2,0,81044,78403,58083,58244,56041,50816,2600,0,4700,0,2500,1092,1,0,1,1,0,0,0,0,1,0,0
6959,210000,33,1,0,0,0,0,0,0,0,3104,4056,565,960,0,3104,4056,565,960,1958,1,0,1,0,0,1,0,0,0,1,0
6960,190000,49,2,2,2,2,2,2,178367,179062,177663,180312,185910,191895,5000,3000,7100,8700,9300,9500,1,1,0,0,0,1,0,0,1,0,0
6961,30000,27,2,2,2,2,2,2,28207,29261,28497,29862,43148,30603,1800,0,2150,900,3776,0,1,0,1,1,0,0,0,0,0,1,0
6962,90000,25,0,0,0,0,0,0,87525,89052,85807,68186,69011,70341,4200,3000,3000,3000,2600,3000,1,0,1,0,1,0,0,0,1,0,0
6963,130000,25,0,0,0,0,0,0,1031,1583,776,776,776,776,1583,1000,776,776,776,12184,1,0,1,0,1,0,0,0,0,1,0
6964,20000,22,1,2,0,0,0,0,8222,7948,8958,9456,10150,10727,0,1300,800,1000,900,2130,1,1,0,0,1,0,0,0,0,1,0
6965,360000,34,1,0,0,0,0,0,0,0,0,700,0,0,0,0,700,0,0,0,1,0,1,0,1,0,0,0,0,1,0
6966,240000,44,0,0,0,0,0,0,3313,7458,2329,4267,2404,4243,7458,2335,4267,2404,4243,2952,1,0,1,0,1,0,0,0,1,0,0
6967,500000,42,0,0,0,2,0,0,30439,1844,844,614,2887,3850,1844,1000,0,3000,4000,6000,1,0,1,1,0,0,0,0,0,1,0
6968,170000,48,0,0,0,0,0,0,93420,96284,97322,99419,101590,111679,4371,3533,3716,3934,12030,0,1,1,0,0,1,0,0,0,1,0,0
6969,340000,52,0,0,0,0,0,0,30832,33652,35192,30000,10766,33887,33670,35212,30000,10766,33905,30200,1,1,0,1,0,0,0,0,1,0,0
6970,50000,31,1,2,2,2,2,2,38102,40025,40071,40906,42100,41269,2830,1000,1800,2000,0,1704,1,0,1,0,0,1,0,0,1,0,0
6971,240000,38,0,0,2,0,0,0,107148,113396,110084,112272,114779,116920,9500,0,4019,4317,4204,4314,1,0,1,0,0,1,0,0,1,0,0
6972,300000,30,0,0,0,0,0,0,93738,84636,88446,76244,67747,70389,3000,5000,2500,2500,3500,87000,1,0,1,1,0,0,0,0,1,0,0
6973,30000,23,0,0,0,0,0,0,3226,5591,6992,20412,14427,5119,3596,2992,16500,0,5119,0,1,0,1,0,1,0,0,0,0,1,0
6974,50000,24,0,0,0,0,0,0,50716,50606,33265,29300,20703,30101,3029,2000,1021,1004,10000,2500,1,1,0,1,0,0,0,0,0,1,0
6975,50000,33,0,0,0,0,0,0,47853,49474,47822,8585,8797,9001,2412,1500,500,500,500,490,1,1,0,1,0,0,0,0,0,1,0
6976,160000,51,2,3,2,0,0,0,79244,77441,75598,82277,84955,87549,0,0,8000,4000,4000,4000,1,1,0,1,0,0,0,0,1,0,0
6977,270000,37,0,0,0,0,0,0,264,264,1191,3691,3445,56264,264,1191,3691,3445,56264,953,1,0,1,1,0,0,0,0,1,0,0
